Date,Description,Amount
2025-03-18,SYNTHETIC SHOP 0500,250.00
2025-03-18,SYNTHETIC SHOP 0501,-15.37
2025-03-18,SYNTHETIC SHOP 0502,-15.74
2025-03-18,SYNTHETIC SHOP 0503,-16.11
2025-03-18,SYNTHETIC SHOP 0504,-16.48
2025-03-18,SYNTHETIC SHOP 0505,-16.85
2025-03-18,SYNTHETIC SHOP 0506,-17.22
2025-03-19,SYNTHETIC SHOP 0507,-17.59
2025-03-19,SYNTHETIC SHOP 0508,-17.96
2025-03-19,SYNTHETIC SHOP 0509,-18.33
2025-03-19,SYNTHETIC SHOP 0510,-18.70
2025-03-19,SYNTHETIC SHOP 0511,-19.07
2025-03-19,SYNTHETIC SHOP 0512,-19.44
2025-03-20,SYNTHETIC SHOP 0513,-19.81
2025-03-20,SYNTHETIC SHOP 0514,-1.18
2025-03-20,SYNTHETIC SHOP 0515,-1.55
2025-03-20,SYNTHETIC SHOP 0516,-1.92
2025-03-20,SYNTHETIC SHOP 0517,-2.29
2025-03-20,SYNTHETIC SHOP 0518,-2.66
2025-03-20,SYNTHETIC SHOP 0519,-3.03
2025-03-21,SYNTHETIC SHOP 0520,250.00
2025-03-21,SYNTHETIC SHOP 0521,-3.77
2025-03-21,SYNTHETIC SHOP 0522,-4.14
2025-03-21,SYNTHETIC SHOP 0523,-4.51
2025-03-21,SYNTHETIC SHOP 0524,-4.88
2025-03-21,SYNTHETIC SHOP 0525,-5.25
2025-03-21,SYNTHETIC SHOP 0526,-5.62
2025-03-22,SYNTHETIC SHOP 0527,-5.99
2025-03-22,SYNTHETIC SHOP 0528,-6.36
2025-03-22,SYNTHETIC SHOP 0529,-6.73
2025-03-22,SYNTHETIC SHOP 0530,-7.10
2025-03-22,SYNTHETIC SHOP 0531,-7.47
2025-03-22,SYNTHETIC SHOP 0532,-7.84
2025-03-23,SYNTHETIC SHOP 0533,-8.21
2025-03-23,SYNTHETIC SHOP 0534,-8.58
2025-03-23,SYNTHETIC SHOP 0535,-8.95
2025-03-23,SYNTHETIC SHOP 0536,-9.32
2025-03-23,SYNTHETIC SHOP 0537,-9.69
2025-03-23,SYNTHETIC SHOP 0538,-10.06
2025-03-23,SYNTHETIC SHOP 0539,-10.43
2025-03-24,SYNTHETIC SHOP 0540,250.00
2025-03-24,SYNTHETIC SHOP 0541,-11.17
2025-03-24,SYNTHETIC SHOP 0542,-11.54
2025-03-24,SYNTHETIC SHOP 0543,-11.91
2025-03-24,SYNTHETIC SHOP 0544,-12.28
2025-03-24,SYNTHETIC SHOP 0545,-12.65
2025-03-25,SYNTHETIC SHOP 0546,-13.02
2025-03-25,SYNTHETIC SHOP 0547,-13.39
2025-03-25,SYNTHETIC SHOP 0548,-13.76
2025-03-25,SYNTHETIC SHOP 0549,-14.13
2025-03-25,SYNTHETIC SHOP 0550,-14.50
2025-03-25,SYNTHETIC SHOP 0551,-14.87
2025-03-25,SYNTHETIC SHOP 0552,-15.24
2025-03-26,SYNTHETIC SHOP 0553,-15.61
2025-03-26,SYNTHETIC SHOP 0554,-15.98
2025-03-26,SYNTHETIC SHOP 0555,-16.35
2025-03-26,SYNTHETIC SHOP 0556,-16.72
2025-03-26,SYNTHETIC SHOP 0557,-17.09
2025-03-26,SYNTHETIC SHOP 0558,-17.46
2025-03-27,SYNTHETIC SHOP 0559,-17.83
2025-03-27,SYNTHETIC SHOP 0560,250.00
2025-03-27,SYNTHETIC SHOP 0561,-18.57
2025-03-27,SYNTHETIC SHOP 0562,-18.94
2025-03-27,SYNTHETIC SHOP 0563,-19.31
2025-03-27,SYNTHETIC SHOP 0564,-19.68
2025-03-27,SYNTHETIC SHOP 0565,-1.05
2025-03-28,SYNTHETIC SHOP 0566,-1.42
2025-03-28,SYNTHETIC SHOP 0567,-1.79
2025-03-28,SYNTHETIC SHOP 0568,-2.16
2025-03-28,SYNTHETIC SHOP 0569,-2.53
2025-03-28,SYNTHETIC SHOP 0570,-2.90
2025-03-28,SYNTHETIC SHOP 0571,-3.27
2025-03-28,SYNTHETIC SHOP 0572,-3.64
2025-03-29,SYNTHETIC SHOP 0573,-4.01
2025-03-29,SYNTHETIC SHOP 0574,-4.38
2025-03-29,SYNTHETIC SHOP 0575,-4.75
2025-03-29,SYNTHETIC SHOP 0576,-5.12
2025-03-29,SYNTHETIC SHOP 0577,-5.49
2025-03-29,SYNTHETIC SHOP 0578,-5.86
2025-03-30,SYNTHETIC SHOP 0579,-6.23
2025-03-30,SYNTHETIC SHOP 0580,250.00
2025-03-30,SYNTHETIC SHOP 0581,-6.97
2025-03-30,SYNTHETIC SHOP 0582,-7.34
2025-03-30,SYNTHETIC SHOP 0583,-7.71
2025-03-30,SYNTHETIC SHOP 0584,-8.08
2025-03-30,SYNTHETIC SHOP 0585,-8.45
2025-03-31,SYNTHETIC SHOP 0586,-8.82
2025-03-31,SYNTHETIC SHOP 0587,-9.19
2025-03-31,SYNTHETIC SHOP 0588,-9.56
2025-03-31,SYNTHETIC SHOP 0589,-9.93
2025-03-31,SYNTHETIC SHOP 0590,-10.30
2025-03-31,SYNTHETIC SHOP 0591,-10.67
2025-04-01,SYNTHETIC SHOP 0592,-11.04
2025-04-01,SYNTHETIC SHOP 0593,-11.41
2025-04-01,SYNTHETIC SHOP 0594,-11.78
2025-04-01,SYNTHETIC SHOP 0595,-12.15
2025-04-01,SYNTHETIC SHOP 0596,-12.52
2025-04-01,SYNTHETIC SHOP 0597,-12.89
2025-04-01,SYNTHETIC SHOP 0598,-13.26
2025-04-02,SYNTHETIC SHOP 0599,-13.63
2025-04-02,SYNTHETIC SHOP 0600,250.00
2025-04-02,SYNTHETIC SHOP 0601,-14.37
2025-04-02,SYNTHETIC SHOP 0602,-14.74
2025-04-02,SYNTHETIC SHOP 0603,-15.11
2025-04-02,SYNTHETIC SHOP 0604,-15.48
2025-04-03,SYNTHETIC SHOP 0605,-15.85
2025-04-03,SYNTHETIC SHOP 0606,-16.22
2025-04-03,SYNTHETIC SHOP 0607,-16.59
2025-04-03,SYNTHETIC SHOP 0608,-16.96
2025-04-03,SYNTHETIC SHOP 0609,-17.33
2025-04-03,SYNTHETIC SHOP 0610,-17.70
2025-04-03,SYNTHETIC SHOP 0611,-18.07
2025-04-04,SYNTHETIC SHOP 0612,-18.44
2025-04-04,SYNTHETIC SHOP 0613,-18.81
2025-04-04,SYNTHETIC SHOP 0614,-19.18
2025-04-04,SYNTHETIC SHOP 0615,-19.55
2025-04-04,SYNTHETIC SHOP 0616,-19.92
2025-04-04,SYNTHETIC SHOP 0617,-1.29
2025-04-04,SYNTHETIC SHOP 0618,-1.66
2025-04-05,SYNTHETIC SHOP 0619,-2.03
2025-04-05,SYNTHETIC SHOP 0620,250.00
2025-04-05,SYNTHETIC SHOP 0621,-2.77
2025-04-05,SYNTHETIC SHOP 0622,-3.14
2025-04-05,SYNTHETIC SHOP 0623,-3.51
2025-04-05,SYNTHETIC SHOP 0624,-3.88
2025-04-06,SYNTHETIC SHOP 0625,-4.25
2025-04-06,SYNTHETIC SHOP 0626,-4.62
2025-04-06,SYNTHETIC SHOP 0627,-4.99
2025-04-06,SYNTHETIC SHOP 0628,-5.36
2025-04-06,SYNTHETIC SHOP 0629,-5.73
2025-04-06,SYNTHETIC SHOP 0630,-6.10
2025-04-06,SYNTHETIC SHOP 0631,-6.47
2025-04-07,SYNTHETIC SHOP 0632,-6.84
2025-04-07,SYNTHETIC SHOP 0633,-7.21
2025-04-07,SYNTHETIC SHOP 0634,-7.58
2025-04-07,SYNTHETIC SHOP 0635,-7.95
2025-04-07,SYNTHETIC SHOP 0636,-8.32
2025-04-07,SYNTHETIC SHOP 0637,-8.69
2025-04-08,SYNTHETIC SHOP 0638,-9.06
2025-04-08,SYNTHETIC SHOP 0639,-9.43
2025-04-08,SYNTHETIC SHOP 0640,250.00
2025-04-08,SYNTHETIC SHOP 0641,-10.17
2025-04-08,SYNTHETIC SHOP 0642,-10.54
2025-04-08,SYNTHETIC SHOP 0643,-10.91
2025-04-08,SYNTHETIC SHOP 0644,-11.28
2025-04-09,SYNTHETIC SHOP 0645,-11.65
2025-04-09,SYNTHETIC SHOP 0646,-12.02
2025-04-09,SYNTHETIC SHOP 0647,-12.39
2025-04-09,SYNTHETIC SHOP 0648,-12.76
2025-04-09,SYNTHETIC SHOP 0649,-13.13
2025-04-09,SYNTHETIC SHOP 0650,-13.50
2025-04-10,SYNTHETIC SHOP 0651,-13.87
2025-04-10,SYNTHETIC SHOP 0652,-14.24
2025-04-10,SYNTHETIC SHOP 0653,-14.61
2025-04-10,SYNTHETIC SHOP 0654,-14.98
2025-04-10,SYNTHETIC SHOP 0655,-15.35
2025-04-10,SYNTHETIC SHOP 0656,-15.72
2025-04-10,SYNTHETIC SHOP 0657,-16.09
2025-04-11,SYNTHETIC SHOP 0658,-16.46
2025-04-11,SYNTHETIC SHOP 0659,-16.83
2025-04-11,SYNTHETIC SHOP 0660,250.00
2025-04-11,SYNTHETIC SHOP 0661,-17.57
2025-04-11,SYNTHETIC SHOP 0662,-17.94
2025-04-11,SYNTHETIC SHOP 0663,-18.31
2025-04-11,SYNTHETIC SHOP 0664,-18.68
2025-04-12,SYNTHETIC SHOP 0665,-19.05
2025-04-12,SYNTHETIC SHOP 0666,-19.42
2025-04-12,SYNTHETIC SHOP 0667,-19.79
2025-04-12,SYNTHETIC SHOP 0668,-1.16
2025-04-12,SYNTHETIC SHOP 0669,-1.53
2025-04-12,SYNTHETIC SHOP 0670,-1.90
2025-04-13,SYNTHETIC SHOP 0671,-2.27
2025-04-13,SYNTHETIC SHOP 0672,-2.64
2025-04-13,SYNTHETIC SHOP 0673,-3.01
2025-04-13,SYNTHETIC SHOP 0674,-3.38
2025-04-13,SYNTHETIC SHOP 0675,-3.75
2025-04-13,SYNTHETIC SHOP 0676,-4.12
2025-04-13,SYNTHETIC SHOP 0677,-4.49
2025-04-14,SYNTHETIC SHOP 0678,-4.86
2025-04-14,SYNTHETIC SHOP 0679,-5.23
2025-04-14,SYNTHETIC SHOP 0680,250.00
2025-04-14,SYNTHETIC SHOP 0681,-5.97
2025-04-14,SYNTHETIC SHOP 0682,-6.34
2025-04-14,SYNTHETIC SHOP 0683,-6.71
2025-04-15,SYNTHETIC SHOP 0684,-7.08
2025-04-15,SYNTHETIC SHOP 0685,-7.45
2025-04-15,SYNTHETIC SHOP 0686,-7.82
2025-04-15,SYNTHETIC SHOP 0687,-8.19
2025-04-15,SYNTHETIC SHOP 0688,-8.56
2025-04-15,SYNTHETIC SHOP 0689,-8.93
2025-04-15,SYNTHETIC SHOP 0690,-9.30
2025-04-16,SYNTHETIC SHOP 0691,-9.67
2025-04-16,SYNTHETIC SHOP 0692,-10.04
2025-04-16,SYNTHETIC SHOP 0693,-10.41
2025-04-16,SYNTHETIC SHOP 0694,-10.78
2025-04-16,SYNTHETIC SHOP 0695,-11.15
2025-04-16,SYNTHETIC SHOP 0696,-11.52
2025-04-17,SYNTHETIC SHOP 0697,-11.89
2025-04-17,SYNTHETIC SHOP 0698,-12.26
2025-04-17,SYNTHETIC SHOP 0699,-12.63
2025-04-17,SYNTHETIC SHOP 0700,250.00
2025-04-17,SYNTHETIC SHOP 0701,-13.37
2025-04-17,SYNTHETIC SHOP 0702,-13.74
2025-04-17,SYNTHETIC SHOP 0703,-14.11
2025-04-18,SYNTHETIC SHOP 0704,-14.48
2025-04-18,SYNTHETIC SHOP 0705,-14.85
2025-04-18,SYNTHETIC SHOP 0706,-15.22
2025-04-18,SYNTHETIC SHOP 0707,-15.59
2025-04-18,SYNTHETIC SHOP 0708,-15.96
2025-04-18,SYNTHETIC SHOP 0709,-16.33
2025-04-18,SYNTHETIC SHOP 0710,-16.70
2025-04-19,SYNTHETIC SHOP 0711,-17.07
2025-04-19,SYNTHETIC SHOP 0712,-17.44
2025-04-19,SYNTHETIC SHOP 0713,-17.81
2025-04-19,SYNTHETIC SHOP 0714,-18.18
2025-04-19,SYNTHETIC SHOP 0715,-18.55
2025-04-19,SYNTHETIC SHOP 0716,-18.92
2025-04-20,SYNTHETIC SHOP 0717,-19.29
2025-04-20,SYNTHETIC SHOP 0718,-19.66
2025-04-20,SYNTHETIC SHOP 0719,-1.03
2025-04-20,SYNTHETIC SHOP 0720,250.00
2025-04-20,SYNTHETIC SHOP 0721,-1.77
2025-04-20,SYNTHETIC SHOP 0722,-2.14
2025-04-20,SYNTHETIC SHOP 0723,-2.51
2025-04-21,SYNTHETIC SHOP 0724,-2.88
2025-04-21,SYNTHETIC SHOP 0725,-3.25
2025-04-21,SYNTHETIC SHOP 0726,-3.62
2025-04-21,SYNTHETIC SHOP 0727,-3.99
2025-04-21,SYNTHETIC SHOP 0728,-4.36
2025-04-21,SYNTHETIC SHOP 0729,-4.73
2025-04-22,SYNTHETIC SHOP 0730,-5.10
2025-04-22,SYNTHETIC SHOP 0731,-5.47
2025-04-22,SYNTHETIC SHOP 0732,-5.84
2025-04-22,SYNTHETIC SHOP 0733,-6.21
2025-04-22,SYNTHETIC SHOP 0734,-6.58
2025-04-22,SYNTHETIC SHOP 0735,-6.95
2025-04-22,SYNTHETIC SHOP 0736,-7.32
2025-04-23,SYNTHETIC SHOP 0737,-7.69
2025-04-23,SYNTHETIC SHOP 0738,-8.06
2025-04-23,SYNTHETIC SHOP 0739,-8.43
2025-04-23,SYNTHETIC SHOP 0740,250.00
2025-04-23,SYNTHETIC SHOP 0741,-9.17
2025-04-23,SYNTHETIC SHOP 0742,-9.54
2025-04-23,SYNTHETIC SHOP 0743,-9.91
2025-04-24,SYNTHETIC SHOP 0744,-10.28
2025-04-24,SYNTHETIC SHOP 0745,-10.65
2025-04-24,SYNTHETIC SHOP 0746,-11.02
2025-04-24,SYNTHETIC SHOP 0747,-11.39
2025-04-24,SYNTHETIC SHOP 0748,-11.76
2025-04-24,SYNTHETIC SHOP 0749,-12.13
2025-04-25,SYNTHETIC SHOP 0750,-12.50
2025-04-25,SYNTHETIC SHOP 0751,-12.87
2025-04-25,SYNTHETIC SHOP 0752,-13.24
2025-04-25,SYNTHETIC SHOP 0753,-13.61
2025-04-25,SYNTHETIC SHOP 0754,-13.98
2025-04-25,SYNTHETIC SHOP 0755,-14.35
2025-04-25,SYNTHETIC SHOP 0756,-14.72
2025-04-26,SYNTHETIC SHOP 0757,-15.09
2025-04-26,SYNTHETIC SHOP 0758,-15.46
2025-04-26,SYNTHETIC SHOP 0759,-15.83
2025-04-26,SYNTHETIC SHOP 0760,250.00
2025-04-26,SYNTHETIC SHOP 0761,-16.57
2025-04-26,SYNTHETIC SHOP 0762,-16.94
2025-04-27,SYNTHETIC SHOP 0763,-17.31
2025-04-27,SYNTHETIC SHOP 0764,-17.68
2025-04-27,SYNTHETIC SHOP 0765,-18.05
2025-04-27,SYNTHETIC SHOP 0766,-18.42
2025-04-27,SYNTHETIC SHOP 0767,-18.79
2025-04-27,SYNTHETIC SHOP 0768,-19.16
2025-04-27,SYNTHETIC SHOP 0769,-19.53
2025-04-28,SYNTHETIC SHOP 0770,-19.90
2025-04-28,SYNTHETIC SHOP 0771,-1.27
2025-04-28,SYNTHETIC SHOP 0772,-1.64
2025-04-28,SYNTHETIC SHOP 0773,-2.01
2025-04-28,SYNTHETIC SHOP 0774,-2.38
2025-04-28,SYNTHETIC SHOP 0775,-2.75
2025-04-29,SYNTHETIC SHOP 0776,-3.12
2025-04-29,SYNTHETIC SHOP 0777,-3.49
2025-04-29,SYNTHETIC SHOP 0778,-3.86
2025-04-29,SYNTHETIC SHOP 0779,-4.23
2025-04-29,SYNTHETIC SHOP 0780,250.00
2025-04-29,SYNTHETIC SHOP 0781,-4.97
2025-04-29,SYNTHETIC SHOP 0782,-5.34
2025-04-30,SYNTHETIC SHOP 0783,-5.71
2025-04-30,SYNTHETIC SHOP 0784,-6.08
2025-04-30,SYNTHETIC SHOP 0785,-6.45
2025-04-30,SYNTHETIC SHOP 0786,-6.82
2025-04-30,SYNTHETIC SHOP 0787,-7.19
2025-04-30,SYNTHETIC SHOP 0788,-7.56
2025-04-30,SYNTHETIC SHOP 0789,-7.93
2025-05-01,SYNTHETIC SHOP 0790,-8.30
2025-05-01,SYNTHETIC SHOP 0791,-8.67
2025-05-01,SYNTHETIC SHOP 0792,-9.04
2025-05-01,SYNTHETIC SHOP 0793,-9.41
2025-05-01,SYNTHETIC SHOP 0794,-9.78
2025-05-01,SYNTHETIC SHOP 0795,-10.15
2025-05-02,SYNTHETIC SHOP 0796,-10.52
2025-05-02,SYNTHETIC SHOP 0797,-10.89
2025-05-02,SYNTHETIC SHOP 0798,-11.26
2025-05-02,SYNTHETIC SHOP 0799,-11.63
2025-05-02,SYNTHETIC SHOP 0800,250.00
2025-05-02,SYNTHETIC SHOP 0801,-12.37
2025-05-02,SYNTHETIC SHOP 0802,-12.74
2025-05-03,SYNTHETIC SHOP 0803,-13.11
2025-05-03,SYNTHETIC SHOP 0804,-13.48
2025-05-03,SYNTHETIC SHOP 0805,-13.85
2025-05-03,SYNTHETIC SHOP 0806,-14.22
2025-05-03,SYNTHETIC SHOP 0807,-14.59
2025-05-03,SYNTHETIC SHOP 0808,-14.96
2025-05-04,SYNTHETIC SHOP 0809,-15.33
2025-05-04,SYNTHETIC SHOP 0810,-15.70
2025-05-04,SYNTHETIC SHOP 0811,-16.07
2025-05-04,SYNTHETIC SHOP 0812,-16.44
2025-05-04,SYNTHETIC SHOP 0813,-16.81
2025-05-04,SYNTHETIC SHOP 0814,-17.18
2025-05-04,SYNTHETIC SHOP 0815,-17.55
2025-05-05,SYNTHETIC SHOP 0816,-17.92
2025-05-05,SYNTHETIC SHOP 0817,-18.29
2025-05-05,SYNTHETIC SHOP 0818,-18.66
2025-05-05,SYNTHETIC SHOP 0819,-19.03
2025-05-05,SYNTHETIC SHOP 0820,250.00
2025-05-05,SYNTHETIC SHOP 0821,-19.77
2025-05-06,SYNTHETIC SHOP 0822,-1.14
2025-05-06,SYNTHETIC SHOP 0823,-1.51
2025-05-06,SYNTHETIC SHOP 0824,-1.88
2025-05-06,SYNTHETIC SHOP 0825,-2.25
2025-05-06,SYNTHETIC SHOP 0826,-2.62
2025-05-06,SYNTHETIC SHOP 0827,-2.99
2025-05-06,SYNTHETIC SHOP 0828,-3.36
2025-05-07,SYNTHETIC SHOP 0829,-3.73
2025-05-07,SYNTHETIC SHOP 0830,-4.10
2025-05-07,SYNTHETIC SHOP 0831,-4.47
2025-05-07,SYNTHETIC SHOP 0832,-4.84
2025-05-07,SYNTHETIC SHOP 0833,-5.21
2025-05-07,SYNTHETIC SHOP 0834,-5.58
2025-05-07,SYNTHETIC SHOP 0835,-5.95
2025-05-08,SYNTHETIC SHOP 0836,-6.32
2025-05-08,SYNTHETIC SHOP 0837,-6.69
2025-05-08,SYNTHETIC SHOP 0838,-7.06
2025-05-08,SYNTHETIC SHOP 0839,-7.43
2025-05-08,SYNTHETIC SHOP 0840,250.00
2025-05-08,SYNTHETIC SHOP 0841,-8.17
2025-05-09,SYNTHETIC SHOP 0842,-8.54
2025-05-09,SYNTHETIC SHOP 0843,-8.91
2025-05-09,SYNTHETIC SHOP 0844,-9.28
2025-05-09,SYNTHETIC SHOP 0845,-9.65
2025-05-09,SYNTHETIC SHOP 0846,-10.02
2025-05-09,SYNTHETIC SHOP 0847,-10.39
2025-05-09,SYNTHETIC SHOP 0848,-10.76
2025-05-10,SYNTHETIC SHOP 0849,-11.13
2025-05-10,SYNTHETIC SHOP 0850,-11.50
2025-05-10,SYNTHETIC SHOP 0851,-11.87
2025-05-10,SYNTHETIC SHOP 0852,-12.24
2025-05-10,SYNTHETIC SHOP 0853,-12.61
2025-05-10,SYNTHETIC SHOP 0854,-12.98
2025-05-11,SYNTHETIC SHOP 0855,-13.35
2025-05-11,SYNTHETIC SHOP 0856,-13.72
2025-05-11,SYNTHETIC SHOP 0857,-14.09
2025-05-11,SYNTHETIC SHOP 0858,-14.46
2025-05-11,SYNTHETIC SHOP 0859,-14.83
2025-05-11,SYNTHETIC SHOP 0860,250.00
2025-05-11,SYNTHETIC SHOP 0861,-15.57
2025-05-12,SYNTHETIC SHOP 0862,-15.94
2025-05-12,SYNTHETIC SHOP 0863,-16.31
2025-05-12,SYNTHETIC SHOP 0864,-16.68
2025-05-12,SYNTHETIC SHOP 0865,-17.05
2025-05-12,SYNTHETIC SHOP 0866,-17.42
2025-05-12,SYNTHETIC SHOP 0867,-17.79
2025-05-13,SYNTHETIC SHOP 0868,-18.16
2025-05-13,SYNTHETIC SHOP 0869,-18.53
2025-05-13,SYNTHETIC SHOP 0870,-18.90
2025-05-13,SYNTHETIC SHOP 0871,-19.27
2025-05-13,SYNTHETIC SHOP 0872,-19.64
2025-05-13,SYNTHETIC SHOP 0873,-1.01
2025-05-13,SYNTHETIC SHOP 0874,-1.38
2025-05-14,SYNTHETIC SHOP 0875,-1.75
2025-05-14,SYNTHETIC SHOP 0876,-2.12
2025-05-14,SYNTHETIC SHOP 0877,-2.49
2025-05-14,SYNTHETIC SHOP 0878,-2.86
2025-05-14,SYNTHETIC SHOP 0879,-3.23
2025-05-14,SYNTHETIC SHOP 0880,250.00
2025-05-14,SYNTHETIC SHOP 0881,-3.97
2025-05-15,SYNTHETIC SHOP 0882,-4.34
2025-05-15,SYNTHETIC SHOP 0883,-4.71
2025-05-15,SYNTHETIC SHOP 0884,-5.08
2025-05-15,SYNTHETIC SHOP 0885,-5.45
2025-05-15,SYNTHETIC SHOP 0886,-5.82
2025-05-15,SYNTHETIC SHOP 0887,-6.19
2025-05-16,SYNTHETIC SHOP 0888,-6.56
2025-05-16,SYNTHETIC SHOP 0889,-6.93
2025-05-16,SYNTHETIC SHOP 0890,-7.30
2025-05-16,SYNTHETIC SHOP 0891,-7.67
2025-05-16,SYNTHETIC SHOP 0892,-8.04
2025-05-16,SYNTHETIC SHOP 0893,-8.41
2025-05-16,SYNTHETIC SHOP 0894,-8.78
2025-05-17,SYNTHETIC SHOP 0895,-9.15
2025-05-17,SYNTHETIC SHOP 0896,-9.52
2025-05-17,SYNTHETIC SHOP 0897,-9.89
2025-05-17,SYNTHETIC SHOP 0898,-10.26
2025-05-17,SYNTHETIC SHOP 0899,-10.63
2025-05-17,SYNTHETIC SHOP 0900,250.00
2025-05-18,SYNTHETIC SHOP 0901,-11.37
2025-05-18,SYNTHETIC SHOP 0902,-11.74
2025-05-18,SYNTHETIC SHOP 0903,-12.11
2025-05-18,SYNTHETIC SHOP 0904,-12.48
2025-05-18,SYNTHETIC SHOP 0905,-12.85
2025-05-18,SYNTHETIC SHOP 0906,-13.22
2025-05-18,SYNTHETIC SHOP 0907,-13.59
2025-05-19,SYNTHETIC SHOP 0908,-13.96
2025-05-19,SYNTHETIC SHOP 0909,-14.33
2025-05-19,SYNTHETIC SHOP 0910,-14.70
2025-05-19,SYNTHETIC SHOP 0911,-15.07
2025-05-19,SYNTHETIC SHOP 0912,-15.44
2025-05-19,SYNTHETIC SHOP 0913,-15.81
2025-05-20,SYNTHETIC SHOP 0914,-16.18
2025-05-20,SYNTHETIC SHOP 0915,-16.55
2025-05-20,SYNTHETIC SHOP 0916,-16.92
2025-05-20,SYNTHETIC SHOP 0917,-17.29
2025-05-20,SYNTHETIC SHOP 0918,-17.66
2025-05-20,SYNTHETIC SHOP 0919,-18.03
2025-05-20,SYNTHETIC SHOP 0920,250.00
2025-05-21,SYNTHETIC SHOP 0921,-18.77
2025-05-21,SYNTHETIC SHOP 0922,-19.14
2025-05-21,SYNTHETIC SHOP 0923,-19.51
2025-05-21,SYNTHETIC SHOP 0924,-19.88
2025-05-21,SYNTHETIC SHOP 0925,-1.25
2025-05-21,SYNTHETIC SHOP 0926,-1.62
2025-05-21,SYNTHETIC SHOP 0927,-1.99
2025-05-22,SYNTHETIC SHOP 0928,-2.36
2025-05-22,SYNTHETIC SHOP 0929,-2.73
2025-05-22,SYNTHETIC SHOP 0930,-3.10
2025-05-22,SYNTHETIC SHOP 0931,-3.47
2025-05-22,SYNTHETIC SHOP 0932,-3.84
2025-05-22,SYNTHETIC SHOP 0933,-4.21
2025-05-23,SYNTHETIC SHOP 0934,-4.58
2025-05-23,SYNTHETIC SHOP 0935,-4.95
2025-05-23,SYNTHETIC SHOP 0936,-5.32
2025-05-23,SYNTHETIC SHOP 0937,-5.69
2025-05-23,SYNTHETIC SHOP 0938,-6.06
2025-05-23,SYNTHETIC SHOP 0939,-6.43
2025-05-23,SYNTHETIC SHOP 0940,250.00
2025-05-24,SYNTHETIC SHOP 0941,-7.17
2025-05-24,SYNTHETIC SHOP 0942,-7.54
2025-05-24,SYNTHETIC SHOP 0943,-7.91
2025-05-24,SYNTHETIC SHOP 0944,-8.28
2025-05-24,SYNTHETIC SHOP 0945,-8.65
2025-05-24,SYNTHETIC SHOP 0946,-9.02
2025-05-25,SYNTHETIC SHOP 0947,-9.39
2025-05-25,SYNTHETIC SHOP 0948,-9.76
2025-05-25,SYNTHETIC SHOP 0949,-10.13
2025-05-25,SYNTHETIC SHOP 0950,-10.50
2025-05-25,SYNTHETIC SHOP 0951,-10.87
2025-05-25,SYNTHETIC SHOP 0952,-11.24
2025-05-25,SYNTHETIC SHOP 0953,-11.61
2025-05-26,SYNTHETIC SHOP 0954,-11.98
2025-05-26,SYNTHETIC SHOP 0955,-12.35
2025-05-26,SYNTHETIC SHOP 0956,-12.72
2025-05-26,SYNTHETIC SHOP 0957,-13.09
2025-05-26,SYNTHETIC SHOP 0958,-13.46
2025-05-26,SYNTHETIC SHOP 0959,-13.83
2025-05-27,SYNTHETIC SHOP 0960,250.00
2025-05-27,SYNTHETIC SHOP 0961,-14.57
2025-05-27,SYNTHETIC SHOP 0962,-14.94
2025-05-27,SYNTHETIC SHOP 0963,-15.31
2025-05-27,SYNTHETIC SHOP 0964,-15.68
2025-05-27,SYNTHETIC SHOP 0965,-16.05
2025-05-27,SYNTHETIC SHOP 0966,-16.42
2025-05-28,SYNTHETIC SHOP 0967,-16.79
2025-05-28,SYNTHETIC SHOP 0968,-17.16
2025-05-28,SYNTHETIC SHOP 0969,-17.53
2025-05-28,SYNTHETIC SHOP 0970,-17.90
2025-05-28,SYNTHETIC SHOP 0971,-18.27
2025-05-28,SYNTHETIC SHOP 0972,-18.64
2025-05-28,SYNTHETIC SHOP 0973,-19.01
2025-05-29,SYNTHETIC SHOP 0974,-19.38
2025-05-29,SYNTHETIC SHOP 0975,-19.75
2025-05-29,SYNTHETIC SHOP 0976,-1.12
2025-05-29,SYNTHETIC SHOP 0977,-1.49
2025-05-29,SYNTHETIC SHOP 0978,-1.86
2025-05-29,SYNTHETIC SHOP 0979,-2.23
2025-05-30,SYNTHETIC SHOP 0980,250.00
2025-05-30,SYNTHETIC SHOP 0981,-2.97
2025-05-30,SYNTHETIC SHOP 0982,-3.34
2025-05-30,SYNTHETIC SHOP 0983,-3.71
2025-05-30,SYNTHETIC SHOP 0984,-4.08
2025-05-30,SYNTHETIC SHOP 0985,-4.45
2025-05-30,SYNTHETIC SHOP 0986,-4.82
2025-05-31,SYNTHETIC SHOP 0987,-5.19
2025-05-31,SYNTHETIC SHOP 0988,-5.56
2025-05-31,SYNTHETIC SHOP 0989,-5.93
2025-05-31,SYNTHETIC SHOP 0990,-6.30
2025-05-31,SYNTHETIC SHOP 0991,-6.67
2025-05-31,SYNTHETIC SHOP 0992,-7.04
2025-06-01,SYNTHETIC SHOP 0993,-7.41
2025-06-01,SYNTHETIC SHOP 0994,-7.78
2025-06-01,SYNTHETIC SHOP 0995,-8.15
2025-06-01,SYNTHETIC SHOP 0996,-8.52
2025-06-01,SYNTHETIC SHOP 0997,-8.89
2025-06-01,SYNTHETIC SHOP 0998,-9.26
2025-06-01,SYNTHETIC SHOP 0999,-9.63
